Study_ID,Type,Group1,Group2,LOD,Variant,Num_ppl,Day_measure,NAb_mean,NAb_SD,NAb_l95,NAb_u95,NAb_med,NAb_q1,NAb_q3,NAb_min,NAb_max,LOD_50,DOI
PZ727,Obs,AZ_AZ56,,1.301029996,Delta,15,28,2.744292983,2.772321707,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,AZ_AZ56,,1.301029996,Beta,15,28,2.674861141,2.596597096,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,AZ_AZ56,,1.301029996,Omicron,15,28,1.556302501,1.672097858,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,AZ_AZ56,,1.301029996,WT,15,180,2.505149978,2.582063363,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,AZ_AZ56,,1.301029996,Delta,15,180,2.387389826,2.565847819,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,AZ_AZ56,,1.301029996,Beta,15,180,2.399673721,2.599883072,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,AZ_AZ56,,1.301029996,Omicron,15,180,1.414973348,1.62324929,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,PZ_PZ21,,1.301029996,WT,14,28,3.193124598,3.326949994,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,PZ_PZ21,,1.301029996,Delta,14,28,3.187802639,3.202215776,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,PZ_PZ21,,1.301029996,Beta,14,28,2.678518379,2.571708832,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,PZ_PZ21,,1.301029996,Omicron,14,28,1.698970004,1.838849091,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,PZ_PZ21,,1.301029996,WT,13,180,2.612783857,2.808885867,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,PZ_PZ21,,1.301029996,Delta,13,180,2.419955748,2.480006943,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,PZ_PZ21,,1.301029996,Beta,13,180,2.629409599,2.874481818,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,PZ_PZ21,,1.301029996,Omicron,13,180,1.462397998,1.602059991,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,JJ_PZ85,,1.301029996,WT,15,28,3.694692926,3.770483809,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,JJ_PZ85,,1.301029996,Delta,15,28,3.645716939,3.770262738,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,JJ_PZ85,,1.301029996,Beta,15,28,3.27600199,2.935507266,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,JJ_PZ85,,1.301029996,Omicron,15,28,2.485721426,2.614897216,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,MD_MD28_PZ214,,1.301029996,WT,9,14,3.820135752,3.516931809,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,MD_MD28_PZ214,,1.301029996,Delta,9,14,3.854913022,3.703205371,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,MD_MD28_PZ214,,1.301029996,Beta,9,14,3.490099005,2.678518379,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,MD_MD28_PZ214,,1.301029996,Omicron,9,14,2.813580989,2.773054693,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,ConvWT,,1.301029996,WT,15,180,2.829303773,2.912753304,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,ConvWT,,1.301029996,Delta,15,180,2.812244697,2.707570176,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,ConvWT,,1.301029996,Beta,15,180,2.86332286,2.843855423,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ727,Obs,ConvWT,,1.301029996,Omicron,15,180,2.152288344,2.3521825180000002,NA,NA,NA,NA,NA,NA,NA,N,10.1126/sciimmunol.abo2202
PZ749,Obs,PZ_PZ21,,NR,WT,5,7,NA,NA,NA,NA,3.246055197,3.009025742,3.293362555,NA,NA,N,10.1128/mBio.00696-21
PZ749,Obs,PZ_PZ21,,NR,Alpha,5,7,NA,NA,NA,NA,3.21940113,2.981365509,3.434616802,NA,NA,N,10.1128/mBio.00696-21
PZ749,Obs,ConvWT,,NR,WT,28,NA,2.18920949,1.914871818,NA,NA,NA,NA,NA,NA,NA,N,10.1128/mBio.00696-21
PZ749,Obs,ConvWT,,NR,Alpha,18,NA,2.018700499,1.699837726,NA,NA,NA,NA,NA,NA,NA,N,10.1128/mBio.00696-21
PZ794,Obs,PZ,,1,WT,13,20,NA,NA,NA,NA,0.698970004,0.698970004,1.161368002,NA,NA,Y,10.1016/j.ijid.2021.08.052
PZ794,Obs,PZ_PZ21,,1,WT,13,20,NA,NA,NA,NA,2.245512668,1.976349979,2.476686743,NA,NA,N,10.1016/j.ijid.2021.08.052
PZ794,Obs,PZ_PZ21,,1,WT,13,90,NA,NA,NA,NA,1.301029996,1.243038049,1.568201724,NA,NA,N,10.1016/j.ijid.2021.08.052
PZ794,Obs,ConvWT,,1,WT,23,90,NA,NA,NA,NA,1.462397998,1.012837225,2.084218687,NA,NA,N,10.1016/j.ijid.2021.08.052
PZ870,Obs,PZ,,1.602059991,WT,9,17,2.126456113,2.108226656,NA,NA,NA,NA,NA,NA,NA,Y,10.1038/s41467-021-23473-6 
PZ870,Obs,PZ,,1.602059991,Beta,9,17,1.64738297,1.123851641,NA,NA,NA,NA,NA,NA,NA,Y,10.1038/s41467-021-23473-6 
PZ870,Obs,PZ_PZ21,,1.602059991,WT,7,12,3.362557867,3.191367166,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41467-021-23473-6 
PZ870,Obs,PZ_PZ21,,1.602059991,Beta,7,12,2.658869592,2.731266349,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41467-021-23473-6 
PZ870,Obs,ConvBeta,,1.602059991,WT,6,14,3.303347278,3.202052169,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41467-021-23473-6 
PZ870,Obs,ConvBeta,,1.602059991,Beta,6,14,2.561339941,2.433609843,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41467-021-23473-6 
PZ880,Obs,PZ_PZ21,,NR,WT,15,7,3.263636069,2.993876915,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Alpha,15,7,3.246498581,2.914871818,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Beta,15,7,2.791690649,2.595496222,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Delta,15,7,2.854913022,2.549003262,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Delta,15,7,2.857332496,2.639486489,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Lambda,15,7,2.859738566,2.700703717,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,WT,9,90,2.841984805,2.567026366,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Alpha,9,90,2.796574333,2.434568904,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Beta,9,90,2.056904851,1.929418926,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Delta,9,90,2.281033367,2.008600172,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Delta,9,90,2.403120521,2.206825876,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,PZ_PZ21,,NR,Lambda,9,90,2.214843848,2.056904851,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,ConvNR,,NR,WT,8,45,2.539076099,2.240549248,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,ConvNR,,NR,Alpha,8,45,2.484299839,2.152288344,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,ConvNR,,NR,Beta,8,45,4.561950053,1.505149978,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,ConvNR,,NR,Delta,8,45,1.892094603,1.748188027,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,ConvNR,,NR,Delta,8,45,2.021189299,1.414973348,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ880,Obs,ConvNR,,NR,Lambda,8,45,2.021189299,1.819543936,NA,NA,NA,NA,NA,NA,NA,N,10.3389/fimmu.2022.797589
PZ901,Obs,PZ,,NR,WT,37,21,1.892094603,2.599664779,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41586-021-03412-7 
PZ901,Obs,PZ,,NR,Alpha,37,21,1.691965103,2.31344537,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41586-021-03412-7 
PZ901,Obs,PZ_PZ21,,NR,WT,21,21,2.557627488,2.705093611,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41586-021-03412-7 
PZ901,Obs,PZ_PZ21,,NR,Alpha,21,21,2.331427297,2.451939869,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41586-021-03412-7 
PZ901,Obs,PZ_PZ21,,NR,WT,27,NA,3.107379583,3.557723694,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41586-021-03412-7 
PZ901,Obs,PZ_PZ21,,NR,Alpha,27,NA,2.734159513,3.216113097,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41586-021-03412-7 
PZ911,Obs,PZ_PZ21_PZ,,0.903089987,WT,15,140,2.548757829,NA,2.260786669,2.836513999,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,PZ_PZ21_PZ,,0.903089987,Omicron,15,140,1.08278537,NA,0.716003344,1.450249108,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,PZ_PZ21_PZ,,0.903089987,Omicron,15,140,1.944975908,NA,1.715167358,2.175511813,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,PZ_PZ21_PZ,,0.903089987,Omicron,15,140,1.029383778,NA,0.681241237,1.378397901,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,PZ_PZ21_PZ,,0.903089987,Omicron,15,140,0.556302501,NA,0.079181246,1.004321374,NA,NA,NA,NA,NA,Y,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,PZ_PZ21_PZ_PZ,,0.903089987,WT,15,15,3.471878199,NA,3.220892249,3.722880611,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,PZ_PZ21_PZ_PZ,,0.903089987,Omicron,15,15,2.22762965,NA,1.984977126,2.469969209,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,PZ_PZ21_PZ_PZ,,0.903089987,Omicron,15,15,2.639785213,NA,2.415140352,2.864511081,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,PZ_PZ21_PZ_PZ,,0.903089987,Omicron,15,15,1.870403905,NA,1.605305046,2.136403448,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,PZ_PZ21_PZ_PZ,,0.903089987,Omicron,15,15,1.698970004,NA,1.328379603,2.069668097,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,ConvOmicron,,0.903089987,WT,11,30,0.748188027,NA,0.361727836,1.149219113,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,ConvOmicron,,0.903089987,Omicron,11,30,1.625312451,NA,1.257678575,1.994317153,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,ConvOmicron,,0.903089987,Omicron,11,30,1.926342447,NA,1.745074792,2.108226656,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,ConvOmicron,,0.903089987,Omicron,11,30,0.954242509,NA,0.568201724,1.334453751,NA,NA,NA,NA,NA,N,10.2807/1560-7917.ES.2022.27.30.2200559
PZ911,Obs,ConvOmicron,,0.903089987,Omicron,11,30,0.397940009,NA,0,0.785329835,NA,NA,NA,NA,NA,Y,10.2807/1560-7917.ES.2022.27.30.2200559
PZ939,RCT,PZ_PZ21,18to55,1.301029996,WT,12,7,2.557507202,NA,2.376576957,2.745855195,NA,NA,NA,NA,NA,N,10.1056/NEJMoa2027906
PZ939,RCT,PZ_PZ21,18to55,1.301029996,WT,12,7,2.212187604,NA,2.064457989,2.36361198,NA,NA,NA,NA,NA,N,10.1056/NEJMoa2027906
PZ939,RCT,PZ_PZ21,65to85,1.301029996,WT,12,14,2.173186268,NA,1.908485019,2.440909082,NA,NA,NA,NA,NA,N,10.1056/NEJMoa2027906
PZ939,RCT,PZ_PZ21,65to85,1.301029996,WT,12,14,2.31386722,NA,2.037426498,2.596597096,NA,NA,NA,NA,NA,N,10.1056/NEJMoa2027906
PZ939,RCT,ConvWT,,1.301029996,WT,38,14,1.973127854,NA,1.792391689,2.100370545,NA,NA,NA,NA,NA,N,10.1056/NEJMoa2027906
PZ35,Obs,PZ_PZ21,,0.602059991,WT,56,108,3.017867719,2.971183041,2.898396046,3.111598525,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,PZ_PZ21,,0.602059991,WT,56,108,2.962132469,2.855276804,2.86009833,3.04453976,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,PZ_PZ21,,0.602059991,Alpha,56,108,2.815909651,2.757471948,2.700097705,2.907250083,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,PZ_PZ21,,0.602059991,Gamma,56,108,2.755569981,2.733919151,2.627877695,2.854123782,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,PZ_PZ21,,0.602059991,Lambda,56,108,2.723947976,2.636688448,2.616475514,2.809963522,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,PZ_PZ21,,0.602059991,Delta,56,108,2.670245853,2.681241237,2.530839779,2.775683249,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,SV_SV28,,0.602059991,WT,53,94,2.207365037,2.21031852,2.066325925,2.313656347,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,SV_SV28,,0.602059991,Alpha,53,94,2.0923697,2.245265839,2.245265839,2.236033147,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,SV_SV28,,0.602059991,Gamma,53,94,2.113943352,2.256236533,2.256236533,2.254548077,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,SV_SV28,,0.602059991,Lambda,53,94,1.972434277,2.20709554,2.20709554,2.140508043,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,SV_SV28,,0.602059991,Delta,53,94,1.639486489,1.864866914,1.864866914,1.804752602,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,ConvWT,,0.602059991,WT,30,NA,2.744918542,2.517723595,2.517723595,2.831741834,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,ConvWT,,0.602059991,Alpha,30,NA,2.622628426,2.523356207,2.523356207,2.735519059,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,ConvWT,,0.602059991,Gamma,30,NA,2.494015375,2.464638559,2.464638559,2.624075731,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,ConvWT,,0.602059991,Lambda,30,NA,2.469527479,1.40654018,1.40654018,2.57863921,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ35,Obs,ConvWT,,0.602059991,Delta,30,NA,2.513350799,2.574147064,2.574147064,2.668572269,NA,NA,NA,NA,NA,N,10.1038/s41564-022-01092-1 
PZ39,Obs,PZ_PZ21,,1,WT,31,32,2.340047318,2.02201574,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
PZ39,Obs,PZ_PZ21,,1,Omicron,31,32,0.84509804,0.973127854,NA,NA,NA,NA,NA,NA,NA,Y,10.1038/s41591-022-01704-7 
PZ39,Obs,PZ_PZ21_PZ301,,1,WT,25,28,2.505149978,0,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
PZ39,Obs,PZ_PZ21_PZ301,,1,Omicron,25,28,1.890979597,1.958085849,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
PZ39,Obs,SV_SV28,,1,WT,30,33,1.511883361,1.800029359,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
PZ39,Obs,SV_SV28,,1,Omicron,30,33,0.698970004,0,NA,NA,NA,NA,NA,NA,NA,Y,10.1038/s41591-022-01704-7 
PZ39,Obs,SV_SV28_SV85,,1,WT,37,30,1.812913357,1.888179494,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
PZ39,Obs,SV_SV28_SV85,,1,Omicron,37,30,0.949390007,0.857332496,NA,NA,NA,NA,NA,NA,NA,Y,10.1038/s41591-022-01704-7 
PZ39,Obs,SV_SV28_PZ89,,1,WT,27,30,2.485011215,1.608526034,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
PZ39,Obs,SV_SV28_PZ89,,1,Omicron,27,30,1.772321707,2.002166062,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
PZ39,Obs,ConvNR,,1,WT,30,179,1.932980822,1.974050903,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
PZ39,Obs,ConvNR,,1,Omicron,30,179,0.908485019,1.450249108,NA,NA,NA,NA,NA,NA,NA,Y,10.1038/s41591-022-01704-7 
PZ39,Obs,ConvOmicron,,1,WT,6,170,2.003433319,2.17682991,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
PZ39,Obs,ConvOmicron,,1,Omicron,6,170,1.401373328,1.78198761,NA,NA,NA,NA,NA,NA,NA,N,10.1038/s41591-022-01704-7 
THA1,Obs,ConvDelta,HCW,10,Delta,14,NA,2.6903,NA,NA,NA,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA1,Obs,ConvBeta,HCW,10,Beta,20,NA,1.9849,NA,NA,NA,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA1,Obs,CV_CV28,HCW,10,WT,50,14,2.5281,NA,2.461,2.595,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA1,Obs,CV_CV28,HCW,10,Alpha,50,14,1.3627,NA,1.232,1.493,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA1,Obs,CV_CV28,HCW,10,Delta,50,14,1.3255,NA,1.21,1.441,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA1,Obs,CV_CV28,HCW,10,Beta,50,14,1.0082,NA,0.902,1.114,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA1,Obs,AZ_AZ70,HCW,10,WT,30,14,2.5068,NA,2.396,2.618,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA1,Obs,AZ_AZ70,HCW,10,Alpha,30,14,1.9662,NA,1.826,2.106,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA1,Obs,AZ_AZ70,HCW,10,Delta,30,14,1.8432,NA,1.691,1.995,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA1,Obs,AZ_AZ70,HCW,10,Beta,30,14,1.639,NA,1.496,1.782,NA,NA,NA,NA,NA,N,https://doi.org/10.1016/j.jvacx.2022.100153
THA2,Obs,ConvDelta,HCW,10,Delta,14,NA,2.6903,NA,NA,NA,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,ConvBeta,HCW,10,Beta,20,NA,1.9849,NA,NA,NA,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,CV_CV28_SP28,HCW,10,Delta,NA,14,1.7875,NA,1.545,2.029,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,CV_CV28_SP28,HCW,10,Beta,NA,14,1.5705,NA,1.255,1.886,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,CV_CV28_AZ28,HCW,10,Delta,NA,14,2.4333,NA,2.347,2.519,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,CV_CV28_AZ28,HCW,10,Beta,NA,14,2.2317,NA,2.096,2.368,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,CV_CV28_PZ28,HCW,10,Delta,NA,14,2.6139,NA,2.494,2.734,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,CV_CV28_PZ28,HCW,10,Beta,NA,14,2.4867,NA,2.345,2.628,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,AZ_AZ70_SP70,HCW,10,Delta,NA,14,1.6902,NA,1.575,1.807,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,AZ_AZ70_SP70,HCW,10,Beta,NA,14,1.4487,NA,1.257,1.639,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,AZ_AZ70_AZ70,HCW,10,Delta,NA,14,1.8395,NA,1.7,1.978,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,AZ_AZ70_AZ70,HCW,10,Beta,NA,14,1.5821,NA,1.416,1.749,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,AZ_AZ70_PZ70,HCW,10,Delta,NA,14,2.6722,NA,2.597,2.747,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
THA2,Obs,AZ_AZ70_PZ70,HCW,10,Beta,NA,14,2.4667,NA,2.369,2.565,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.1101/2021.11.29.21266947
PZ24,Obs,ConvNR,HCW,10,Alpha,38,31,3.0897,3.414,NA,NA,NA,NA,NA,NA,NA,N,doi: https://doi.org/10.3390/vaccines10010075
PZ24,Obs,AZ_PZ70,HCW,10,Alpha,16,30,3.7463,3.4944,NA,NA,3.697,3.5268,3.8755,NA,NA,N,doi: https://doi.org/10.3390/vaccines10010075
PZ24,Obs,PZ_PZ30,HCW,10,Alpha,98,30,3.5464,3.4976,NA,NA,3.4023,3.222,3.6348,NA,NA,N,doi: https://doi.org/10.3390/vaccines10010075
SP1,Obs,SP_SP21,18to59,0.602059991,WT,760,28,1.797128988,NA,1.756027213,1.83828225,,,,NA,NA,N,NA
SP1,Obs,SP_SP21,18to59,0.602059991,Alpha,470,28,1.493736802,NA,1.442636526,1.544935766,,,,NA,NA,N,NA
SP1,Obs,SP_SP21,18to59,0.602059991,Beta,470,28,1.178401342,NA,1.115943177,1.241048151,,,,NA,NA,N,NA
SP1,Obs,SP_SP21,18to59,0.602059991,Gamma,470,28,1.569022586,NA,1.516403148,1.621591676,,,,NA,NA,N,NA
SP1,Obs,SP_SP21,18to59,0.602059991,Iota,470,28,1.258158193,NA,1.212986185,1.303196057,,,,NA,NA,N,NA
SP1,Obs,SP_SP21,18to59,0.602059991,WT,581,180,1.611085733,NA,1.528016341,1.694166296,,,,NA,NA,N,NA
SP1,Obs,SP_SP21,18to59,0.602059991,Delta,220,180,1.202215776,NA,1.104487111,1.299725154,,,,NA,NA,N,NA
SP1,Obs,ConvWT,18to59,0.602059991,WT,16,180,2.57054294,NA,2.399673721,2.808210973,,,,NA,NA,N,NA
SP1,Obs,ConvWT,18to59,0.602059991,Alpha,16,180,2.301029996,NA,2.096910013,2.565847819,,,,NA,NA,N,NA
SP1,Obs,ConvWT,18to59,0.602059991,Beta,16,180,1.959041392,NA,1.662757832,2.328379603,,,,NA,NA,N,NA
SP1,Obs,ConvWT,18to59,0.602059991,Gamma,16,180,2.217483944,NA,1.995635195,2.505149978,,,,NA,NA,N,NA
SP1,Obs,ConvWT,18to59,0.602059991,Delta,16,180,2.041392685,NA,1.770852012,2.372912003,,,,NA,NA,N,NA
SP1,Obs,ConvWT,18to59,0.602059991,Iota,16,180,2.206825876,NA,1.991226076,2.482873584,,,,NA,NA,N,NA
SP2,Obs,SP,,1.301029996,WT,23,0,,NA,,,<LOD,<LOD,<LOD,NA,NA,Y,NA
SP2,Obs,SP,,1.301029996,WT,23,14,,NA,,,<LOD,<LOD,1.556302501,NA,NA,Y,NA
SP2,Obs,SP_SP,,1.301029996,WT,23,28,,NA,,,1.934498451,1.653212514,2.278753601,NA,NA,N,NA
SP2,Obs,SP_SP,,1.301029996,WT,23,90,,NA,,,1.707570176,1.491361694,2.012837225,NA,NA,N,NA
SP2,Obs,SP_SP,,1.301029996,WT,23,180,,NA,,,1.491361694,<LOD,1.62838893,NA,NA,N,NA
SP2,Obs,ConvNR,,1.301029996,WT,40,180,,NA,,,2.381115081,2.056904851,2.655138435,NA,NA,N,NA
SP3,Obs,SP_SP,,1.397940009,WT,60,42,2.21,NA,1.2,3.18,,,,NA,NA,N,NA
SP3,Obs,Conv_SP_SP,,1.397940009,WT,60,42,2.82,NA,2.14,3.51,,,,NA,NA,N,NA
SP3,Obs,ConvNR,,1.397940009,WT,60,42,2.94,NA,1.99,3.86,,,,NA,NA,N,NA
SP4,Obs,AZ_AZ61,,0.301029996,WT,120,14,1.591064607,NA,1.462397998,1.716003344,,,,NA,NA,N,NA
